,rate.type,individual.ID,term,estimate,std.error,statistic,p.value,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,Species.ID,Organism.ID
6397,Net Photosynthesis,U7_AL,E,0.061300164,0.061196676,1.00169107,0.345824357,34,U7_AL_34,34,307.15,Ambient,Ulv,7,7,509.7829609,6.235944766,U7_L,U7
6398,Net Photosynthesis,U7_AL,E,0.061300164,0.061196676,1.00169107,0.345824357,36,U7_AL_36,36,309.15,Ambient,Ulv,7,7,526.0747275,6.267342336,U7_L,U7
6399,Net Photosynthesis,U7_AL,E,0.061300164,0.061196676,1.00169107,0.345824357,39,U7_AL_39,39,312.15,Ambient,Ulv,7,7,359.0872035,5.886346234,U7_L,U7
6400,Net Photosynthesis,U7_AL,E,0.061300164,0.061196676,1.00169107,0.345824357,42,U7_AL_42,42,315.15,Ambient,Ulv,7,7,0.32681879,0.28278419,U7_L,U7
6401,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,16,U7_AL_16,16,289.15,Ambient,Ulv,7,7,482.8563149,6.181787993,U7_L,U7
6402,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,20,U7_AL_20,20,293.15,Ambient,Ulv,7,7,430.1542432,6.066465899,U7_L,U7
6403,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,22,U7_AL_22,22,295.15,Ambient,Ulv,7,7,464.2339675,6.142540435,U7_L,U7
6404,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,24,U7_AL_24,24,297.15,Ambient,Ulv,7,7,675.1408498,6.516401412,U7_L,U7
6405,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,26,U7_AL_26,26,299.15,Ambient,Ulv,7,7,626.478936,6.441710102,U7_L,U7
6406,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,28,U7_AL_28,28,301.15,Ambient,Ulv,7,7,640.3126248,6.463517052,U7_L,U7
6407,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,30,U7_AL_30,30,303.15,Ambient,Ulv,7,7,521.3671487,6.258370691,U7_L,U7
6408,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,32,U7_AL_32,32,305.15,Ambient,Ulv,7,7,614.1091904,6.421799797,U7_L,U7
6409,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,34,U7_AL_34,34,307.15,Ambient,Ulv,7,7,509.7829609,6.235944766,U7_L,U7
6410,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,36,U7_AL_36,36,309.15,Ambient,Ulv,7,7,526.0747275,6.267342336,U7_L,U7
6411,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,39,U7_AL_39,39,312.15,Ambient,Ulv,7,7,359.0872035,5.886346234,U7_L,U7
6412,Net Photosynthesis,U7_AL,Eh,18.49714029,1.230400509,15.0334303,3.79E-07,42,U7_AL_42,42,315.15,Ambient,Ulv,7,7,0.32681879,0.28278419,U7_L,U7
6413,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,16,U7_AL_16,16,289.15,Ambient,Ulv,7,7,482.8563149,6.181787993,U7_L,U7
6414,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,20,U7_AL_20,20,293.15,Ambient,Ulv,7,7,430.1542432,6.066465899,U7_L,U7
6415,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,22,U7_AL_22,22,295.15,Ambient,Ulv,7,7,464.2339675,6.142540435,U7_L,U7
6416,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,24,U7_AL_24,24,297.15,Ambient,Ulv,7,7,675.1408498,6.516401412,U7_L,U7
6417,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,26,U7_AL_26,26,299.15,Ambient,Ulv,7,7,626.478936,6.441710102,U7_L,U7
6418,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,28,U7_AL_28,28,301.15,Ambient,Ulv,7,7,640.3126248,6.463517052,U7_L,U7
6419,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,30,U7_AL_30,30,303.15,Ambient,Ulv,7,7,521.3671487,6.258370691,U7_L,U7
6420,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,32,U7_AL_32,32,305.15,Ambient,Ulv,7,7,614.1091904,6.421799797,U7_L,U7
6421,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,34,U7_AL_34,34,307.15,Ambient,Ulv,7,7,509.7829609,6.235944766,U7_L,U7
6422,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,36,U7_AL_36,36,309.15,Ambient,Ulv,7,7,526.0747275,6.267342336,U7_L,U7
6423,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,39,U7_AL_39,39,312.15,Ambient,Ulv,7,7,359.0872035,5.886346234,U7_L,U7
6424,Net Photosynthesis,U7_AL,Th,312.3380704,0.200357422,1558.90442,3.21E-23,42,U7_AL_42,42,315.15,Ambient,Ulv,7,7,0.32681879,0.28278419,U7_L,U7
6425,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,16,U7_ND_16,16,289.15,Nutrient,Ulv,7,4,27.09436607,3.335569061,U7_D,U7
6426,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,20,U7_ND_20,20,293.15,Nutrient,Ulv,7,4,30.48732404,3.449585053,U7_D,U7
6427,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,22,U7_ND_22,22,295.15,Nutrient,Ulv,7,4,25.03906561,3.259597934,U7_D,U7
6428,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,24,U7_ND_24,24,297.15,Nutrient,Ulv,7,4,21.85257385,3.129063752,U7_D,U7
6429,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,26,U7_ND_26,26,299.15,Nutrient,Ulv,7,4,25.96935664,3.294701282,U7_D,U7
6430,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,28,U7_ND_28,28,301.15,Nutrient,Ulv,7,4,47.47472665,3.881042562,U7_D,U7
6431,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,30,U7_ND_30,30,303.15,Nutrient,Ulv,7,4,40.58990863,3.727857557,U7_D,U7
6432,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,32,U7_ND_32,32,305.15,Nutrient,Ulv,7,4,19.32158005,3.011683378,U7_D,U7
6433,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,34,U7_ND_34,34,307.15,Nutrient,Ulv,7,4,12.54751783,2.606203345,U7_D,U7
6434,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,36,U7_ND_36,36,309.15,Nutrient,Ulv,7,4,21.43860969,3.110783122,U7_D,U7
6435,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,39,U7_ND_39,39,312.15,Nutrient,Ulv,7,4,39.20371622,3.693959435,U7_D,U7
6436,Respiration,U7_ND,lnc,3.325806696,0.190117636,17.49341496,1.16E-07,42,U7_ND_42,42,315.15,Nutrient,Ulv,7,4,9.58269904,2.359220502,U7_D,U7
6437,Respiration,U7_ND,E,0,0.163665417,0,1,16,U7_ND_16,16,289.15,Nutrient,Ulv,7,4,27.09436607,3.335569061,U7_D,U7
6438,Respiration,U7_ND,E,0,0.163665417,0,1,20,U7_ND_20,20,293.15,Nutrient,Ulv,7,4,30.48732404,3.449585053,U7_D,U7
6439,Respiration,U7_ND,E,0,0.163665417,0,1,22,U7_ND_22,22,295.15,Nutrient,Ulv,7,4,25.03906561,3.259597934,U7_D,U7
6440,Respiration,U7_ND,E,0,0.163665417,0,1,24,U7_ND_24,24,297.15,Nutrient,Ulv,7,4,21.85257385,3.129063752,U7_D,U7
6441,Respiration,U7_ND,E,0,0.163665417,0,1,26,U7_ND_26,26,299.15,Nutrient,Ulv,7,4,25.96935664,3.294701282,U7_D,U7
6442,Respiration,U7_ND,E,0,0.163665417,0,1,28,U7_ND_28,28,301.15,Nutrient,Ulv,7,4,47.47472665,3.881042562,U7_D,U7
6443,Respiration,U7_ND,E,0,0.163665417,0,1,30,U7_ND_30,30,303.15,Nutrient,Ulv,7,4,40.58990863,3.727857557,U7_D,U7
6444,Respiration,U7_ND,E,0,0.163665417,0,1,32,U7_ND_32,32,305.15,Nutrient,Ulv,7,4,19.32158005,3.011683378,U7_D,U7
6445,Respiration,U7_ND,E,0,0.163665417,0,1,34,U7_ND_34,34,307.15,Nutrient,Ulv,7,4,12.54751783,2.606203345,U7_D,U7
6446,Respiration,U7_ND,E,0,0.163665417,0,1,36,U7_ND_36,36,309.15,Nutrient,Ulv,7,4,21.43860969,3.110783122,U7_D,U7
6447,Respiration,U7_ND,E,0,0.163665417,0,1,39,U7_ND_39,39,312.15,Nutrient,Ulv,7,4,39.20371622,3.693959435,U7_D,U7
6448,Respiration,U7_ND,E,0,0.163665417,0,1,42,U7_ND_42,42,315.15,Nutrient,Ulv,7,4,9.58269904,2.359220502,U7_D,U7
6449,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,16,U7_ND_16,16,289.15,Nutrient,Ulv,7,4,27.09436607,3.335569061,U7_D,U7
6450,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,20,U7_ND_20,20,293.15,Nutrient,Ulv,7,4,30.48732404,3.449585053,U7_D,U7
6451,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,22,U7_ND_22,22,295.15,Nutrient,Ulv,7,4,25.03906561,3.259597934,U7_D,U7
6452,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,24,U7_ND_24,24,297.15,Nutrient,Ulv,7,4,21.85257385,3.129063752,U7_D,U7
6453,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,26,U7_ND_26,26,299.15,Nutrient,Ulv,7,4,25.96935664,3.294701282,U7_D,U7
6454,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,28,U7_ND_28,28,301.15,Nutrient,Ulv,7,4,47.47472665,3.881042562,U7_D,U7
6455,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,30,U7_ND_30,30,303.15,Nutrient,Ulv,7,4,40.58990863,3.727857557,U7_D,U7
6456,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,32,U7_ND_32,32,305.15,Nutrient,Ulv,7,4,19.32158005,3.011683378,U7_D,U7
6457,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,34,U7_ND_34,34,307.15,Nutrient,Ulv,7,4,12.54751783,2.606203345,U7_D,U7
6458,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,36,U7_ND_36,36,309.15,Nutrient,Ulv,7,4,21.43860969,3.110783122,U7_D,U7
6459,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,39,U7_ND_39,39,312.15,Nutrient,Ulv,7,4,39.20371622,3.693959435,U7_D,U7
6460,Respiration,U7_ND,Eh,23.57951358,3706.856581,0.006361054,0.995080411,42,U7_ND_42,42,315.15,Nutrient,Ulv,7,4,9.58269904,2.359220502,U7_D,U7
6461,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,16,U7_ND_16,16,289.15,Nutrient,Ulv,7,4,27.09436607,3.335569061,U7_D,U7
6462,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,20,U7_ND_20,20,293.15,Nutrient,Ulv,7,4,30.48732404,3.449585053,U7_D,U7
6463,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,22,U7_ND_22,22,295.15,Nutrient,Ulv,7,4,25.03906561,3.259597934,U7_D,U7
6464,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,24,U7_ND_24,24,297.15,Nutrient,Ulv,7,4,21.85257385,3.129063752,U7_D,U7
6465,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,26,U7_ND_26,26,299.15,Nutrient,Ulv,7,4,25.96935664,3.294701282,U7_D,U7
6466,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,28,U7_ND_28,28,301.15,Nutrient,Ulv,7,4,47.47472665,3.881042562,U7_D,U7
6467,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,30,U7_ND_30,30,303.15,Nutrient,Ulv,7,4,40.58990863,3.727857557,U7_D,U7
6468,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,32,U7_ND_32,32,305.15,Nutrient,Ulv,7,4,19.32158005,3.011683378,U7_D,U7
6469,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,34,U7_ND_34,34,307.15,Nutrient,Ulv,7,4,12.54751783,2.606203345,U7_D,U7
6470,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,36,U7_ND_36,36,309.15,Nutrient,Ulv,7,4,21.43860969,3.110783122,U7_D,U7
6471,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,39,U7_ND_39,39,312.15,Nutrient,Ulv,7,4,39.20371622,3.693959435,U7_D,U7
6472,Respiration,U7_ND,Th,314.9829228,26.36506965,11.9469786,2.22E-06,42,U7_ND_42,42,315.15,Nutrient,Ulv,7,4,9.58269904,2.359220502,U7_D,U7
6473,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,16,U7_NL_16,16,289.15,Nutrient,Ulv,7,14,434.2161269,6.075842751,U7_L,U7
6474,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,20,U7_NL_20,20,293.15,Nutrient,Ulv,7,14,584.1089164,6.371798012,U7_L,U7
6475,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,22,U7_NL_22,22,295.15,Nutrient,Ulv,7,14,641.8369807,6.465891163,U7_L,U7
6476,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,24,U7_NL_24,24,297.15,Nutrient,Ulv,7,14,587.4010864,6.377408835,U7_L,U7
6477,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,26,U7_NL_26,26,299.15,Nutrient,Ulv,7,14,601.3264475,6.40079957,U7_L,U7
6478,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,28,U7_NL_28,28,301.15,Nutrient,Ulv,7,14,638.3994481,6.460529373,U7_L,U7
6479,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,30,U7_NL_30,30,303.15,Nutrient,Ulv,7,14,631.090363,6.449032363,U7_L,U7
6480,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,32,U7_NL_32,32,305.15,Nutrient,Ulv,7,14,656.9035135,6.489058285,U7_L,U7
6481,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,34,U7_NL_34,34,307.15,Nutrient,Ulv,7,14,540.2375587,6.293858293,U7_L,U7
6482,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,36,U7_NL_36,36,309.15,Nutrient,Ulv,7,14,598.7513131,6.396515091,U7_L,U7
6483,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,39,U7_NL_39,39,312.15,Nutrient,Ulv,7,14,362.8114567,5.896635757,U7_L,U7
6484,Net Photosynthesis,U7_NL,lnc,6.316747723,0.051960489,121.5682896,2.34E-14,42,U7_NL_42,42,315.15,Nutrient,Ulv,7,14,-33.33069212,0,U7_L,U7
6485,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,16,U7_NL_16,16,289.15,Nutrient,Ulv,7,14,434.2161269,6.075842751,U7_L,U7
6486,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,20,U7_NL_20,20,293.15,Nutrient,Ulv,7,14,584.1089164,6.371798012,U7_L,U7
6487,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,22,U7_NL_22,22,295.15,Nutrient,Ulv,7,14,641.8369807,6.465891163,U7_L,U7
6488,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,24,U7_NL_24,24,297.15,Nutrient,Ulv,7,14,587.4010864,6.377408835,U7_L,U7
6489,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,26,U7_NL_26,26,299.15,Nutrient,Ulv,7,14,601.3264475,6.40079957,U7_L,U7
6490,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,28,U7_NL_28,28,301.15,Nutrient,Ulv,7,14,638.3994481,6.460529373,U7_L,U7
6491,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,30,U7_NL_30,30,303.15,Nutrient,Ulv,7,14,631.090363,6.449032363,U7_L,U7
6492,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,32,U7_NL_32,32,305.15,Nutrient,Ulv,7,14,656.9035135,6.489058285,U7_L,U7
6493,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,34,U7_NL_34,34,307.15,Nutrient,Ulv,7,14,540.2375587,6.293858293,U7_L,U7
6494,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,36,U7_NL_36,36,309.15,Nutrient,Ulv,7,14,598.7513131,6.396515091,U7_L,U7
6495,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,39,U7_NL_39,39,312.15,Nutrient,Ulv,7,14,362.8114567,5.896635757,U7_L,U7
6496,Net Photosynthesis,U7_NL,E,0.071915743,0.044758653,1.606745026,0.146777405,42,U7_NL_42,42,315.15,Nutrient,Ulv,7,14,-33.33069212,0,U7_L,U7
6497,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,16,U7_NL_16,16,289.15,Nutrient,Ulv,7,14,434.2161269,6.075842751,U7_L,U7
6498,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,20,U7_NL_20,20,293.15,Nutrient,Ulv,7,14,584.1089164,6.371798012,U7_L,U7
6499,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,22,U7_NL_22,22,295.15,Nutrient,Ulv,7,14,641.8369807,6.465891163,U7_L,U7
6500,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,24,U7_NL_24,24,297.15,Nutrient,Ulv,7,14,587.4010864,6.377408835,U7_L,U7
6501,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,26,U7_NL_26,26,299.15,Nutrient,Ulv,7,14,601.3264475,6.40079957,U7_L,U7
6502,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,28,U7_NL_28,28,301.15,Nutrient,Ulv,7,14,638.3994481,6.460529373,U7_L,U7
6503,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,30,U7_NL_30,30,303.15,Nutrient,Ulv,7,14,631.090363,6.449032363,U7_L,U7
6504,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,32,U7_NL_32,32,305.15,Nutrient,Ulv,7,14,656.9035135,6.489058285,U7_L,U7
6505,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,34,U7_NL_34,34,307.15,Nutrient,Ulv,7,14,540.2375587,6.293858293,U7_L,U7
6506,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,36,U7_NL_36,36,309.15,Nutrient,Ulv,7,14,598.7513131,6.396515091,U7_L,U7
6507,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,39,U7_NL_39,39,312.15,Nutrient,Ulv,7,14,362.8114567,5.896635757,U7_L,U7
6508,Net Photosynthesis,U7_NL,Eh,19.01292759,0.806180315,23.58396407,1.11E-08,42,U7_NL_42,42,315.15,Nutrient,Ulv,7,14,-33.33069212,0,U7_L,U7
6509,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,16,U7_NL_16,16,289.15,Nutrient,Ulv,7,14,434.2161269,6.075842751,U7_L,U7
6510,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,20,U7_NL_20,20,293.15,Nutrient,Ulv,7,14,584.1089164,6.371798012,U7_L,U7
6511,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,22,U7_NL_22,22,295.15,Nutrient,Ulv,7,14,641.8369807,6.465891163,U7_L,U7
6512,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,24,U7_NL_24,24,297.15,Nutrient,Ulv,7,14,587.4010864,6.377408835,U7_L,U7
6513,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,26,U7_NL_26,26,299.15,Nutrient,Ulv,7,14,601.3264475,6.40079957,U7_L,U7
6514,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,28,U7_NL_28,28,301.15,Nutrient,Ulv,7,14,638.3994481,6.460529373,U7_L,U7
6515,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,30,U7_NL_30,30,303.15,Nutrient,Ulv,7,14,631.090363,6.449032363,U7_L,U7
6516,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,32,U7_NL_32,32,305.15,Nutrient,Ulv,7,14,656.9035135,6.489058285,U7_L,U7
6517,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,34,U7_NL_34,34,307.15,Nutrient,Ulv,7,14,540.2375587,6.293858293,U7_L,U7
6518,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,36,U7_NL_36,36,309.15,Nutrient,Ulv,7,14,598.7513131,6.396515091,U7_L,U7
6519,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,39,U7_NL_39,39,312.15,Nutrient,Ulv,7,14,362.8114567,5.896635757,U7_L,U7
6520,Net Photosynthesis,U7_NL,Th,312.2447686,0.130575918,2391.289094,1.05E-24,42,U7_NL_42,42,315.15,Nutrient,Ulv,7,14,-33.33069212,0,U7_L,U7
6521,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,16,U8_AD_16,16,289.15,Ambient,Ulv,8,1,12.8495061,2.628249571,U8_D,U8
6522,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,20,U8_AD_20,20,293.15,Ambient,Ulv,8,1,13.10010977,2.646182582,U8_D,U8
6523,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,22,U8_AD_22,22,295.15,Ambient,Ulv,8,1,14.90655672,2.766731397,U8_D,U8
6524,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,24,U8_AD_24,24,297.15,Ambient,Ulv,8,1,21.14240658,3.09749462,U8_D,U8
6525,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,26,U8_AD_26,26,299.15,Ambient,Ulv,8,1,35.92203722,3.608808587,U8_D,U8
6526,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,28,U8_AD_28,28,301.15,Ambient,Ulv,8,1,30.33731002,3.444809401,U8_D,U8
6527,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,30,U8_AD_30,30,303.15,Ambient,Ulv,8,1,26.71373785,3.321928242,U8_D,U8
6528,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,32,U8_AD_32,32,305.15,Ambient,Ulv,8,1,26.19411548,3.303000607,U8_D,U8
6529,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,34,U8_AD_34,34,307.15,Ambient,Ulv,8,1,31.11002687,3.469168345,U8_D,U8
6530,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,36,U8_AD_36,36,309.15,Ambient,Ulv,8,1,46.85040454,3.868079572,U8_D,U8
6531,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,39,U8_AD_39,39,312.15,Ambient,Ulv,8,1,78.98529589,4.381842816,U8_D,U8
6532,Respiration,U8_AD,lnc,2.798634309,0.120207681,23.28165965,1.23E-08,42,U8_AD_42,42,315.15,Ambient,Ulv,8,1,30.01035827,3.434321286,U8_D,U8
6533,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,16,U8_AD_16,16,289.15,Ambient,Ulv,8,1,12.8495061,2.628249571,U8_D,U8
6534,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,20,U8_AD_20,20,293.15,Ambient,Ulv,8,1,13.10010977,2.646182582,U8_D,U8
6535,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,22,U8_AD_22,22,295.15,Ambient,Ulv,8,1,14.90655672,2.766731397,U8_D,U8
6536,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,24,U8_AD_24,24,297.15,Ambient,Ulv,8,1,21.14240658,3.09749462,U8_D,U8
6537,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,26,U8_AD_26,26,299.15,Ambient,Ulv,8,1,35.92203722,3.608808587,U8_D,U8
6538,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,28,U8_AD_28,28,301.15,Ambient,Ulv,8,1,30.33731002,3.444809401,U8_D,U8
6539,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,30,U8_AD_30,30,303.15,Ambient,Ulv,8,1,26.71373785,3.321928242,U8_D,U8
6540,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,32,U8_AD_32,32,305.15,Ambient,Ulv,8,1,26.19411548,3.303000607,U8_D,U8
6541,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,34,U8_AD_34,34,307.15,Ambient,Ulv,8,1,31.11002687,3.469168345,U8_D,U8
6542,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,36,U8_AD_36,36,309.15,Ambient,Ulv,8,1,46.85040454,3.868079572,U8_D,U8
6543,Respiration,U8_AD,E,0.526490881,0.103471606,5.088264326,0.000943434,39,U8_AD_39,39,312.15,Ambient,Ulv,8,1,78.98529589,4.381842816,U8_D,U8
