"","X","ID","Intercept","umol.L.sec","Temp.C","Date","Chamber.Channel","Run","Species","Temp.Cat","Start.time","Stop.Time","Ambient_Nutrient","Light_Dark","Organism.ID","Dry.weight","Blank","Volume","umol.sec"
"1504",1504,"U10_NL_28C",192.836600765531,0.0173498449016762,27.8300508474576,"6/26/22",10,14,"Ulv",28,2023-02-25 13:43:04,2023-02-25 13:57:58,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0112600493411879
"1505",1505,"U10_NL_30C",179.320318594347,0.0152404583651644,29.8167,"6/26/22",10,14,"Ulv",30,2023-02-25 14:22:54,2023-02-25 14:32:57,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0098910574789917
"1506",1506,"U10_NL_32C",166.875438392238,0.0178276106065579,31.7849761904762,"6/26/22",10,14,"Ulv",32,2023-02-25 14:56:50,2023-02-25 15:07:28,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0115701192836561
"1507",1507,"U10_NL_34C",156.443768564131,0.0136635650428755,34.114303030303,"6/26/22",10,14,"Ulv",34,2023-02-25 15:38:33,2023-02-25 15:46:56,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0088676537128262
"1508",1508,"U10_NL_36C",135.499035536981,0.0168717759444202,36.1372295081967,"6/26/22",10,14,"Ulv",36,2023-02-25 16:00:43,2023-02-25 16:16:13,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0109497825879287
"1509",1509,"U10_NL_39C",118.837546779536,0.00943713128976287,38.9610813953488,"6/26/22",10,14,"Ulv",39,2023-02-25 16:39:59,2023-02-25 17:01:34,"Nutrient","Light","U10_NL",0.212,"0",0.649,0.0061246982070561
"1510",1510,"U10_NL_42C",103.370223241107,-0.0117373825208608,42.048431372549,"6/26/22",10,14,"Ulv",42,2023-02-25 17:54:20,2023-02-25 18:07:10,"Nutrient","Light","U10_NL",0.212,"0",0.649,-0.00761756125603866
"1511",1511,"U1Blank_AL_16C",285.196374297107,0.000158819776714464,16.31290625,"6/18/22",1,7,"Ulv",16,2023-02-25 09:00:50,2023-02-25 09:16:58,"Ambient","Light","U1_AL",0,"1",0.68,0.000107997448165836
"1512",1512,"U1Blank_AL_20C",290.725805719079,0.000121297005507449,20.0497906976744,"6/18/22",1,7,"Ulv",20,2023-02-25 10:03:47,2023-02-25 10:14:40,"Ambient","Light","U1_AL",0,"1",0.68,8.24819637450653e-05
"1513",1513,"U1Blank_AL_22C",288.717767154472,-0.00181105691056918,22.17164,"6/18/22",1,7,"Ulv",22,2023-02-25 10:29:39,2023-02-25 10:42:21,"Ambient","Light","U1_AL",0,"1",0.68,-0.00123151869918704
"1514",1514,"U1Blank_AL_24C",277.391829333333,-0.00415600000000015,23.8254230769231,"6/18/22",1,7,"Ulv",24,2023-02-25 11:11:05,2023-02-25 11:17:50,"Ambient","Light","U1_AL",0,"1",0.68,-0.0028260800000001
"1515",1515,"U1Blank_AL_26C",266.575574227642,-0.00516934959349596,25.9500784313725,"6/18/22",1,7,"Ulv",26,2023-02-25 11:29:58,2023-02-25 11:42:52,"Ambient","Light","U1_AL",0,"1",0.68,-0.00351515772357725
"1516",1516,"U1Blank_AL_28C",258.443568165375,-0.00650967347897584,27.9474901960784,"6/18/22",1,7,"Ulv",28,2023-02-25 12:05:26,2023-02-25 12:18:27,"Ambient","Light","U1_AL",0,"1",0.68,-0.00442657796570357
"1517",1517,"U1Blank_AL_30C",242.166881989329,-0.00739089902345715,29.7789565217391,"6/18/22",1,7,"Ulv",30,2023-02-25 12:43:23,2023-02-25 12:54:58,"Ambient","Light","U1_AL",0,"1",0.68,-0.00502581133595086
"1518",1518,"U1Blank_AL_32C",230.091958169935,-0.0102008169934638,31.8404210526316,"6/18/22",1,7,"Ulv",32,2023-02-25 13:30:24,2023-02-25 13:35:20,"Ambient","Light","U1_AL",0,"1",0.68,-0.00693655555555539
"1519",1519,"U1Blank_AL_34C",221.06665161991,-0.00791249472096535,33.8876307692308,"6/18/22",1,7,"Ulv",34,2023-02-25 13:58:36,2023-02-25 14:15:03,"Ambient","Light","U1_AL",0,"1",0.68,-0.00538049641025644
"1520",1520,"U1Blank_AL_36C",203.52937944664,-0.0123754940711463,35.7954,"6/18/22",1,7,"Ulv",36,2023-02-25 14:47:26,2023-02-25 14:53:56,"Ambient","Light","U1_AL",0,"1",0.68,-0.00841533596837948
"1521",1521,"U1Blank_AL_39C",183.645997496982,-0.00650801092687887,38.7139677419355,"6/18/22",1,7,"Ulv",39,2023-02-25 15:39:22,2023-02-25 15:55:01,"Ambient","Light","U1_AL",0,"1",0.68,-0.00442544743027763
"1522",1522,"U1Blank_AL_42C",161.312215536881,-0.0100597945845004,41.9403170731707,"6/18/22",1,7,"Ulv",42,2023-02-25 16:51:59,2023-02-25 17:02:31,"Ambient","Light","U1_AL",0,"1",0.68,-0.00684066031746027
"1523",1523,"U2_AD_16C",243.612818080642,-0.00199624156175863,15.9583333333333,"6/11/22",2,1,"Ulv",16,2023-02-25 10:10:10,2023-02-25 10:21:38,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00126362090859321
"1524",1524,"U2_AD_20C",236.605974783355,-0.00274114972114953,19.9640697674419,"6/11/22",2,1,"Ulv",20,2023-02-25 11:09:35,2023-02-25 11:20:27,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00173514777348765
"1525",1525,"U2_AD_22C",227.000845989305,-0.00320338680926914,21.8534468085106,"6/11/22",2,1,"Ulv",22,2023-02-25 11:34:42,2023-02-25 11:46:29,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00202774385026737
"1526",1526,"U2_AD_24C",217.069468693816,-0.00355659728506777,23.9405283018868,"6/11/22",2,1,"Ulv",24,2023-02-25 12:04:10,2023-02-25 12:17:36,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.0022513260814479
"1527",1527,"U2_AD_26C",206.446130780614,-0.0050995332821082,25.9430666666667,"6/11/22",2,1,"Ulv",26,2023-02-25 12:29:03,2023-02-25 12:44:12,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00322800456757449
"1528",1528,"U2_AD_28C",191.528132981994,-0.00524611330698289,27.9511730769231,"6/11/22",2,1,"Ulv",28,2023-02-25 13:06:49,2023-02-25 13:19:56,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00332078972332017
"1529",1529,"U2_AD_30C",179.344733025641,-0.00462165309200605,30.2041052631579,"6/11/22",2,1,"Ulv",30,2023-02-25 13:41:24,2023-02-25 13:55:54,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00292550640723983
"1530",1530,"U2_AD_32C",169.579067842669,-0.00532260095527576,31.9632264150943,"6/11/22",2,1,"Ulv",32,2023-02-25 14:19:42,2023-02-25 14:33:08,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00336920640468956
"1531",1531,"U2_AD_34C",158.039495270936,-0.00707556650246311,33.8452702702703,"6/11/22",2,1,"Ulv",34,2023-02-25 14:53:49,2023-02-25 15:03:17,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00447883359605915
"1532",1532,"U2_AD_36C",145.745089162393,-0.00879275213675213,35.83434375,"6/11/22",2,1,"Ulv",36,2023-02-25 15:22:15,2023-02-25 15:30:33,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.0055658121025641
"1533",1533,"U2_AD_39C",123.95217765173,-0.00605221618993603,39.24288,"6/11/22",2,1,"Ulv",39,2023-02-25 15:59:39,2023-02-25 16:12:25,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00383105284822951
"1534",1534,"U2_AD_42C",99.0097540419677,-0.00604850361197126,41.7711428571429,"6/11/22",2,1,"Ulv",42,2023-02-25 16:56:34,2023-02-25 17:03:48,"Ambient","Dark","U2_AD",0.172,"0",0.633,-0.00382870278637781
"1535",1535,"U2_AL_16C",277.174293784714,0.0318529139655862,16.4251875,"6/18/22",2,7,"Ulv",16,2023-02-25 09:00:55,2023-02-25 09:17:01,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0204495707659063
"1536",1536,"U2_AL_20C",294.643559544159,0.0437129426129426,20.0842571428571,"6/18/22",2,7,"Ulv",20,2023-02-25 10:03:51,2023-02-25 10:12:41,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0280637091575091
"1537",1537,"U2_AL_22C",284.58350011463,0.0456823891402716,22.2487058823529,"6/18/22",2,7,"Ulv",22,2023-02-25 10:29:34,2023-02-25 10:42:23,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0293280938280544
"1538",1538,"U2_AL_24C",290.86495128999,0.0503232198142414,23.9251379310345,"6/18/22",2,7,"Ulv",24,2023-02-25 11:10:27,2023-02-25 11:17:55,"Ambient","Light","U2_AL",0.169,"0",0.642,0.032307507120743
"1539",1539,"U2_AL_26C",255.911869232192,0.0509046808510638,25.9568269230769,"6/18/22",2,7,"Ulv",26,2023-02-25 11:29:51,2023-02-25 11:42:55,"Ambient","Light","U2_AL",0.169,"0",0.642,0.032680805106383
"1540",1540,"U2_AL_28C",248.776495543672,0.0441599185128597,28.0411090909091,"6/18/22",2,7,"Ulv",28,2023-02-25 12:05:30,2023-02-25 12:19:24,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0283506676852559
"1541",1541,"U2_AL_30C",235.447710758177,0.0558643167760582,29.9526545454545,"6/18/22",2,7,"Ulv",30,2023-02-25 12:41:10,2023-02-25 12:55:04,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0358648913702294
"1542",1542,"U2_AL_32C",259.382322325421,0.046579635362917,31.9405185185185,"6/18/22",2,7,"Ulv",32,2023-02-25 13:32:12,2023-02-25 13:39:00,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0299041259029927
"1543",1543,"U2_AL_34C",216.278570390699,0.0446986519280858,33.8526153846154,"6/18/22",2,7,"Ulv",34,2023-02-25 13:58:38,2023-02-25 14:15:06,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0286965345378311
"1544",1544,"U2_AL_36C",228.624483235294,0.0402329411764711,35.7923846153846,"6/18/22",2,7,"Ulv",36,2023-02-25 14:47:23,2023-02-25 14:53:59,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0258295482352944
"1545",1545,"U2_AL_39C",190.39905171418,0.018569092928545,38.7834921875,"6/18/22",2,7,"Ulv",39,2023-02-25 15:28:20,2023-02-25 16:00:36,"Ambient","Light","U2_AL",0.169,"0",0.642,0.0119213576601259
"1546",1546,"U2_AL_42C",160.172371639785,-0.0122204301075268,41.9916315789474,"6/18/22",2,7,"Ulv",42,2023-02-25 16:51:23,2023-02-25 17:01:08,"Ambient","Light","U2_AL",0.169,"0",0.642,-0.00784551612903221
"1547",1547,"U2_ND_16C",270.446110117647,-0.00550130920060334,16.1447462686567,"6/14/22",2,4,"Ulv",16,2023-02-25 08:49:23,2023-02-25 09:06:16,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00360335752639519
"1548",1548,"U2_ND_20C",250.469663982684,-0.00384580086580084,20.0134262295082,"6/14/22",2,4,"Ulv",20,2023-02-25 09:41:21,2023-02-25 09:56:47,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00251899956709955
"1549",1549,"U2_ND_22C",246.374873668104,-0.00434104882459306,21.7185696202532,"6/14/22",2,4,"Ulv",22,2023-02-25 10:17:52,2023-02-25 10:37:46,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00284338698010845
"1550",1550,"U2_ND_24C",233.112857857004,-0.00501168517436206,24.1453968253968,"6/14/22",2,4,"Ulv",24,2023-02-25 11:04:38,2023-02-25 11:20:31,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00328265378920715
"1551",1551,"U2_ND_26C",230.342655265306,-0.00542506122448976,25.7941875,"6/14/22",2,4,"Ulv",26,2023-02-25 11:42:42,2023-02-25 11:58:53,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00355341510204079
"1552",1552,"U2_ND_28C",215.497215260784,-0.00839614834022098,27.6691458333333,"6/14/22",2,4,"Ulv",28,2023-02-25 12:23:43,2023-02-25 12:35:57,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00549947716284474
"1553",1553,"U2_ND_30C",179.377229683258,-0.0064631674208145,29.5783373493976,"6/14/22",2,4,"Ulv",30,2023-02-25 13:18:34,2023-02-25 13:39:34,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.0042333746606335
"1554",1554,"U2_ND_32C",137.123611530743,-0.0111859697135559,31.6923921568627,"6/14/22",2,4,"Ulv",32,2023-02-25 14:33:15,2023-02-25 14:46:10,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00732681016237911
"1555",1555,"U2_ND_34C",129.24122,-0.0138961904761905,33.82821875,"6/14/22",2,4,"Ulv",34,2023-02-25 15:16:02,2023-02-25 15:24:06,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00910200476190478
"1556",1556,"U2_ND_36C",138.84176821662,-0.00917297852474323,35.8128857142857,"6/14/22",2,4,"Ulv",36,2023-02-25 16:07:21,2023-02-25 16:16:12,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.00600830093370682
"1557",1557,"U2_ND_39C",105.111986666667,-0.0175759139784946,38.8246666666667,"6/14/22",2,4,"Ulv",39,2023-02-25 17:36:44,2023-02-25 17:45:01,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.011512223655914
"1558",1558,"U2_ND_42C",86.7173445698006,-0.0127931168091168,41.947125,"6/14/22",2,4,"Ulv",42,2023-02-25 19:00:42,2023-02-25 19:08:57,"Nutrient","Dark","U2_ND",0.275,"0",0.655,-0.0083794915099715
"1559",1559,"U2_NL_16C",293.497014348854,0.0508111213896598,16.2217647058824,"6/26/22",2,14,"Ulv",16,2023-02-25 10:50:57,2023-02-25 11:03:45,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0309439729263028
"1560",1560,"U2_NL_20C",277.673290122735,0.069016715371128,20.1184324324324,"6/26/22",2,14,"Ulv",20,2023-02-25 11:36:39,2023-02-25 11:55:22,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.042031179661017
"1561",1561,"U2_NL_22C",253.245423978495,0.0703236021505378,22.4480204081633,"6/26/22",2,14,"Ulv",22,2023-02-25 12:11:36,2023-02-25 12:23:58,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0428270737096775
"1562",1562,"U2_NL_24C",251.372031259438,0.0703378133494413,24.2631176470588,"6/26/22",2,14,"Ulv",24,2023-02-25 12:39:21,2023-02-25 12:52:11,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0428357283298097
"1563",1563,"U2_NL_26C",254.141953262574,0.0693584783163729,26.0952264150943,"6/26/22",2,14,"Ulv",26,2023-02-25 13:11:31,2023-02-25 13:24:48,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0422393132946711
"1564",1564,"U2_NL_28C",229.478994210527,0.0693760902255638,27.960262295082,"6/26/22",2,14,"Ulv",28,2023-02-25 13:42:39,2023-02-25 13:58:02,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0422500389473684
"1565",1565,"U2_NL_30C",216.160941532208,0.0680000250156348,29.8355416666667,"6/26/22",2,14,"Ulv",30,2023-02-25 14:20:29,2023-02-25 14:32:40,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0414120152345216
"1566",1566,"U2_NL_32C",204.584862357724,0.0680547154471545,31.8492888888889,"6/26/22",2,14,"Ulv",32,2023-02-25 14:55:35,2023-02-25 15:07:04,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0414453217073171
"1567",1567,"U2_NL_34C",221.482034803921,0.0655019607843139,34.1244482758621,"6/26/22",2,14,"Ulv",34,2023-02-25 15:38:09,2023-02-25 15:45:38,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0398906941176472
"1568",1568,"U2_NL_36C",172.194597543542,0.0619666364643109,36.0368196721311,"6/26/22",2,14,"Ulv",36,2023-02-25 16:00:21,2023-02-25 16:15:51,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.0377376816067653
"1569",1569,"U2_NL_39C",170.104955509694,0.00893782989368349,39.1071917808219,"6/26/22",2,14,"Ulv",39,2023-02-25 16:50:13,2023-02-25 17:08:35,"Nutrient","Light","U2_NL",0.46,"0",0.609,0.00544313840525325
"1570",1570,"U2_NL_42C",133.158799212168,-0.0169653134916293,41.9349302325581,"6/26/22",2,14,"Ulv",42,2023-02-25 17:56:16,2023-02-25 18:07:03,"Nutrient","Light","U2_NL",0.46,"0",0.609,-0.0103318759164022
"1571",1571,"U3_AD_16C",239.790984436702,-0.00266387921022072,15.9231698113208,"6/11/22",3,1,"Ulv",16,2023-02-25 10:08:06,2023-02-25 10:21:38,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00167025226480839
"1572",1572,"U3_AD_20C",233.577772773109,-0.00314336134453771,19.94795,"6/11/22",3,1,"Ulv",20,2023-02-25 11:10:14,2023-02-25 11:20:29,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00197088756302514
"1573",1573,"U3_AD_22C",224.61330762414,-0.00339883880825035,21.828511627907,"6/11/22",3,1,"Ulv",22,2023-02-25 11:35:32,2023-02-25 11:46:32,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00213107193277297
"1574",1574,"U3_AD_24C",214.370578205682,-0.003688025610244,23.8901698113208,"6/11/22",3,1,"Ulv",24,2023-02-25 12:04:15,2023-02-25 12:17:39,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00231239205762299
"1575",1575,"U3_AD_26C",203.683954591023,-0.00523312827523356,25.8895409836066,"6/11/22",3,1,"Ulv",26,2023-02-25 12:28:57,2023-02-25 12:44:14,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00328117142857144
"1576",1576,"U3_AD_28C",189.753338439654,-0.00525166867272138,27.9332115384615,"6/11/22",3,1,"Ulv",28,2023-02-25 13:06:53,2023-02-25 13:20:01,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.0032927962577963
"1577",1577,"U3_AD_30C",178.511194481915,-0.00457423091152287,29.9607894736842,"6/11/22",3,1,"Ulv",30,2023-02-25 13:41:29,2023-02-25 13:55:56,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00286804278152484
"1578",1578,"U3_AD_32C",168.063199329839,-0.00515640661938526,31.9204528301887,"6/11/22",3,1,"Ulv",32,2023-02-25 14:19:45,2023-02-25 14:33:11,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00323306695035456
"1579",1579,"U3_AD_34C",157.942920611512,-0.00595702131107694,33.8489411764706,"6/11/22",3,1,"Ulv",34,2023-02-25 14:50:19,2023-02-25 15:03:20,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00373505236204524
"1580",1580,"U3_AD_36C",144.33674284058,-0.00772994202898562,35.8130540540541,"6/11/22",3,1,"Ulv",36,2023-02-25 15:21:03,2023-02-25 15:30:35,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00484667365217398
"1581",1581,"U3_AD_39C",121.690373388837,-0.00138171446191797,38.99438,"6/11/22",3,1,"Ulv",39,2023-02-25 15:59:41,2023-02-25 16:12:27,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.000866334967622567
"1582",1582,"U3_AD_42C",100.64252742029,-0.00625597101449278,41.6365,"6/11/22",3,1,"Ulv",42,2023-02-25 16:54:39,2023-02-25 17:03:50,"Ambient","Dark","U3_AD",0.241,"0",0.627,-0.00392249382608697
"1583",1583,"U3_AL_16C",257.988364123754,0.0327346736560798,16.361421875,"6/18/22",3,7,"Ulv",16,2023-02-25 09:00:57,2023-02-25 09:17:03,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0215066805920444
"1584",1584,"U3_AL_20C",274.934441362415,0.0459868025920657,20.0451219512195,"6/18/22",3,7,"Ulv",20,2023-02-25 10:03:53,2023-02-25 10:14:13,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0302133293029872
"1585",1585,"U3_AL_22C",262.279801519757,0.0343745006513243,21.9627647058824,"6/18/22",3,7,"Ulv",22,2023-02-25 10:29:36,2023-02-25 10:42:26,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0225840469279201
"1586",1586,"U3_AL_24C",272.588105627706,0.0383186147186148,23.89292,"6/18/22",3,7,"Ulv",24,2023-02-25 11:11:39,2023-02-25 11:17:58,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0251753298701299
"1587",1587,"U3_AL_26C",239.086539547038,0.0383820557491288,25.8956923076923,"6/18/22",3,7,"Ulv",26,2023-02-25 11:29:53,2023-02-25 11:42:56,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0252170106271776
"1588",1588,"U3_AL_28C",234.740674204413,0.0447557607433218,27.9160727272727,"6/18/22",3,7,"Ulv",28,2023-02-25 12:05:32,2023-02-25 12:19:27,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0294045348083624
"1589",1589,"U3_AL_30C",225.367884271765,0.0383069709117073,29.8378727272727,"6/18/22",3,7,"Ulv",30,2023-02-25 12:41:12,2023-02-25 12:55:06,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0251676798889917
"1590",1590,"U3_AL_32C",240.656333333333,0.0375614035087717,31.7884285714286,"6/18/22",3,7,"Ulv",32,2023-02-25 13:31:55,2023-02-25 13:39:02,"Ambient","Light","U3_AL",0.129,"0",0.657,0.024677842105263
"1591",1591,"U3_AL_34C",203.984500093371,0.0425814192343606,33.828,"6/18/22",3,7,"Ulv",34,2023-02-25 13:58:41,2023-02-25 14:15:08,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0279759924369749
"1592",1592,"U3_AL_36C",204.277756996898,0.0360325488049628,35.8658333333333,"6/18/22",3,7,"Ulv",36,2023-02-25 14:44:30,2023-02-25 14:53:44,"Ambient","Light","U3_AL",0.129,"0",0.657,0.0236733845648606
"1593",1593,"U3_AL_39C",168.280137343358,-0.00241478696741851,39.2507083333333,"6/18/22",3,7,"Ulv",39,2023-02-25 15:54:37,2023-02-25 16:00:41,"Ambient","Light","U3_AL",0.129,"0",0.657,-0.00158651503759396
"1594",1594,"U3_AL_42C",143.170264057971,-0.0124408695652175,41.9212777777778,"6/18/22",3,7,"Ulv",42,2023-02-25 16:56:13,2023-02-25 17:05:29,"Ambient","Light","U3_AL",0.129,"0",0.657,-0.0081736513043479
"1595",1595,"U3_ND_16C",252.350638802721,-0.00604941496598645,16.2228644067797,"6/14/22",3,4,"Ulv",16,2023-02-25 08:51:27,2023-02-25 09:06:20,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.0039744656326531
"1596",1596,"U3_ND_20C",235.221208061568,-0.00410099086099093,19.940737704918,"6/14/22",3,4,"Ulv",20,2023-02-25 09:41:19,2023-02-25 09:56:50,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00269435099567104
"1597",1597,"U3_ND_22C",232.402425182504,-0.00478542383107086,21.5712181818182,"6/14/22",3,4,"Ulv",22,2023-02-25 10:17:54,2023-02-25 10:31:49,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00314402345701356
"1598",1598,"U3_ND_24C",220.229288899522,-0.00448267942583739,24.1142857142857,"6/14/22",3,4,"Ulv",24,2023-02-25 11:04:41,2023-02-25 11:20:34,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00294512038277517
"1599",1599,"U3_ND_26C",215.831144331902,-0.00601192772060617,25.6995555555556,"6/14/22",3,4,"Ulv",26,2023-02-25 11:47:29,2023-02-25 11:58:55,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00394983651243825
"1600",1600,"U3_ND_28C",204.860591680847,-0.0056593685006617,27.8888367346939,"6/14/22",3,4,"Ulv",28,2023-02-25 12:23:35,2023-02-25 12:35:54,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00371820510493474
"1601",1601,"U3_ND_30C",172.627552482655,-0.00928249773755662,29.5148431372549,"6/14/22",3,4,"Ulv",30,2023-02-25 13:18:33,2023-02-25 13:31:24,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.0060986010135747
"1602",1602,"U3_ND_32C",130.148353333333,-0.0113322807017544,31.6128888888889,"6/14/22",3,4,"Ulv",32,2023-02-25 14:39:22,2023-02-25 14:46:12,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00744530842105264
"1603",1603,"U3_ND_34C",126.796314814815,-0.00825132275132261,33.8241176470588,"6/14/22",3,4,"Ulv",34,2023-02-25 15:11:22,2023-02-25 15:24:10,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00542111904761896
"1604",1604,"U3_ND_36C",130.692467598639,-0.00980800680272107,35.8673333333333,"6/14/22",3,4,"Ulv",36,2023-02-25 16:01:45,2023-02-25 16:16:17,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00644386046938774
"1605",1605,"U3_ND_39C",106.153613953488,-0.0160567200241619,39.069078125,"6/14/22",3,4,"Ulv",39,2023-02-25 17:26:36,2023-02-25 17:42:48,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.0105492650558744
"1606",1606,"U3_ND_42C",77.0501102171136,-0.0131553731070972,41.9814516129032,"6/14/22",3,4,"Ulv",42,2023-02-25 19:03:20,2023-02-25 19:11:10,"Nutrient","Dark","U3_ND",0.189,"0",0.657,-0.00864308013136286
"1607",1607,"U3Blank_NL_16C",263.306126264906,-0.00309524449779919,16.1869803921569,"6/26/22",3,14,"Ulv",16,2023-02-25 10:50:59,2023-02-25 11:03:48,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00210476625850345
"1608",1608,"U3Blank_NL_20C",244.476951957166,-0.00415120528594216,20.1764054054054,"6/26/22",3,14,"Ulv",20,2023-02-25 11:36:41,2023-02-25 11:55:25,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00282281959444067
"1609",1609,"U3Blank_NL_22C",235.831355512656,-0.00573861003861006,22.2493265306122,"6/26/22",3,14,"Ulv",22,2023-02-25 12:11:38,2023-02-25 12:24:01,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00390225482625484
"1610",1610,"U3Blank_NL_24C",226.046904934334,-0.00827416510318944,24.1373725490196,"6/26/22",3,14,"Ulv",24,2023-02-25 12:39:23,2023-02-25 12:52:13,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00562643227016882
"1611",1611,"U3Blank_NL_26C",223.02764913186,-0.00319839810783201,26.024320754717,"6/26/22",3,14,"Ulv",26,2023-02-25 13:11:33,2023-02-25 13:24:51,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00217491071332577
"1612",1612,"U3Blank_NL_28C",202.183186249921,-0.00976806810240775,27.9815081967213,"6/26/22",3,14,"Ulv",28,2023-02-25 13:42:41,2023-02-25 13:58:04,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00664228630963727
"1613",1613,"U3Blank_NL_30C",188.945201686634,-0.00934650692976268,29.8023076923077,"6/26/22",3,14,"Ulv",30,2023-02-25 14:19:26,2023-02-25 14:32:42,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00635562471223862
"1614",1614,"U3Blank_NL_32C",172.855740657256,-0.00864972827078096,31.7944,"6/26/22",3,14,"Ulv",32,2023-02-25 14:55:38,2023-02-25 15:07:07,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00588181522413105
"1615",1615,"U3Blank_NL_34C",161.998038095238,-0.00626886446886425,34.2571,"6/26/22",3,14,"Ulv",34,2023-02-25 15:38:12,2023-02-25 15:43:14,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00426282783882769
"1616",1616,"U3Blank_NL_36C",150.640127317073,-0.0057496167247387,35.8363114754098,"6/26/22",3,14,"Ulv",36,2023-02-25 16:00:25,2023-02-25 16:15:53,"Nutrient","Light","U3_NL",0,"1",0.68,-0.00390973937282232
